Holding Period(Years),Annualized Return,Buy Price,Buy Date,Sell Price,Sell Date
2.402390438247012,6.909972145872372,4.51,2012-02-16,648.55,2014-06-10
2.406374501992032,6.755769210731654,4.69,2012-02-15,648.55,2014-06-10
2.410358565737052,6.643215678220014,4.51,2012-02-22,607.0,2014-06-18
2.414342629482072,6.664401327851069,4.44,2012-02-20,606.48,2014-06-17
2.4183266932270917,6.6414366682670885,4.44,2012-02-20,607.0,2014-06-18
2.4223107569721116,6.59499912310159,4.79,2012-03-02,650.5,2014-07-02
2.4262948207171315,6.548081015039555,4.79,2012-03-02,645.99,2014-07-03
2.4302788844621515,6.468189784750286,4.44,2012-02-20,588.22,2014-06-23
2.4342629482071714,6.462482083949222,4.88,2012-02-28,650.5,2014-07-02
2.4382470119521913,6.431976120898928,4.51,2012-02-22,599.99,2014-06-27
2.442231075697211,6.611514123783584,4.51,2012-02-22,641.11,2014-06-30
2.446215139442231,6.572541618129584,4.51,2012-02-22,638.25,2014-07-01
2.450199203187251,6.609868392992059,4.44,2012-02-20,641.11,2014-06-30
2.454183266932271,6.571033154912244,4.44,2012-02-20,638.25,2014-07-01
2.458167330677291,6.604822031952608,4.44,2012-02-20,650.5,2014-07-02
2.462151394422311,6.558509505106793,4.44,2012-02-20,645.99,2014-07-03
2.4661354581673307,6.507364403307625,4.51,2012-02-16,650.5,2014-07-02
2.4701195219123506,6.461947646586126,4.51,2012-02-16,645.99,2014-07-03
2.4741035856573705,6.380867817733689,4.44,2012-02-20,623.98,2014-07-08
2.4780876494023905,6.362722177156088,4.51,2012-02-22,635.0,2014-07-11
2.4820717131474104,6.299874238527898,4.44,2012-02-20,616.87,2014-07-10
2.4860557768924303,6.361937305540157,4.44,2012-02-20,635.0,2014-07-11
2.49003984063745,6.273849736153741,4.44,2012-02-20,621.17,2014-07-14
2.49402390438247,6.269394393374977,4.51,2012-02-16,635.0,2014-07-11
2.49800796812749,6.235455746937547,4.51,2012-02-22,632.6,2014-07-18
2.50199203187251,6.209998941443993,4.44,2012-02-20,622.2,2014-07-17
2.50597609561753,6.2350916866509305,4.44,2012-02-20,632.6,2014-07-18
2.50996015936255,6.16735511812704,4.44,2012-02-20,622.73,2014-07-21
2.5139442231075697,6.145253040688643,4.51,2012-02-16,632.6,2014-07-18
2.5179282868525896,6.114956620510845,4.44,2012-02-20,621.0,2014-07-23
2.5219123505976095,6.036726794934723,4.51,2012-02-16,618.26,2014-07-22
2.5258964143426295,6.027396327901953,4.51,2012-02-16,621.0,2014-07-23
2.5298804780876494,5.9187819548851515,4.51,2012-02-16,601.66,2014-07-24
2.5338645418326693,5.903514619240208,4.51,2012-02-16,602.93,2014-07-25
2.537848605577689,5.861281504963214,4.51,2012-02-22,598.2,2014-08-01
2.541832669322709,5.809070482393223,4.44,2012-02-20,582.04,2014-07-31
2.545816733067729,5.862082019247602,4.44,2012-02-20,598.2,2014-08-01
2.549800796812749,5.797738189620667,4.44,2012-02-20,588.5,2014-08-04
2.553784860557769,5.779315728514341,4.51,2012-02-16,598.2,2014-08-01
2.557768924302789,5.724195645991899,4.44,2012-02-20,581.16,2014-08-06
2.5617529880478087,5.725319511260111,4.44,2012-02-20,585.84,2014-08-07
2.5657370517928286,5.7151598084831585,4.44,2012-02-20,588.02,2014-08-08
2.5697211155378485,5.645117585852823,4.51,2012-02-16,585.84,2014-08-07
2.5737051792828685,5.635233320606971,4.51,2012-02-16,588.02,2014-08-08
2.5776892430278884,5.55411918985979,4.51,2012-02-16,573.98,2014-08-11
2.5816733067729083,5.50285461316926,4.51,2012-02-16,566.69,2014-08-12
2.585657370517928,5.404220514321014,4.51,2012-02-16,548.81,2014-08-13
2.589641434262948,5.364917877997474,5.29,2012-01-03,638.25,2014-07-01
2.593625498007968,5.393541270111817,5.29,2012-01-03,650.5,2014-07-02
2.597609561752988,5.358321534866284,5.29,2012-01-03,645.99,2014-07-03
2.601593625498008,5.27571191176048,5.29,2012-01-03,629.0,2014-07-04
2.605577689243028,5.231636567419032,5.29,2012-01-03,622.09,2014-07-07
2.6095617529880477,5.221481854794771,5.29,2012-01-03,623.98,2014-07-08
2.6135458167330676,5.196514818001729,5.29,2012-01-03,621.97,2014-07-09
2.6175298804780875,5.159928855132581,5.29,2012-01-03,616.87,2014-07-10
2.6215139442231075,5.211185727486281,5.29,2012-01-03,635.0,2014-07-11
2.6254980079681274,5.14226373040653,5.29,2012-01-03,621.17,2014-07-14
2.6294820717131473,5.131876154152963,5.29,2012-01-03,622.9,2014-07-15
2.633466135458167,5.092491824609197,5.29,2012-01-03,616.86,2014-07-16
2.637450199203187,5.095773036116031,5.29,2012-01-03,622.2,2014-07-17
2.641434262948207,5.11744699098896,5.29,2012-01-03,632.6,2014-07-18
2.645418326693227,5.064626033730551,5.29,2012-01-03,622.73,2014-07-21
2.649402390438247,5.031786935269308,5.29,2012-01-03,618.26,2014-07-22
2.653386454183267,5.025567069532191,5.29,2012-01-03,621.0,2014-07-23
2.6573705179282867,4.9382409362976185,5.29,2012-01-03,601.66,2014-07-24
2.6613545816733066,4.927120237818138,5.29,2012-01-03,602.93,2014-07-25
2.6653386454183265,4.850527548211502,5.29,2012-01-03,586.53,2014-07-28
2.6693227091633465,4.832959954133289,5.29,2012-01-03,585.95,2014-07-29
2.6733067729083664,4.734543961674217,5.29,2012-01-03,563.84,2014-07-30
2.6772908366533863,4.787932968462516,5.29,2012-01-03,582.04,2014-07-31
2.681274900398406,4.832117469139478,5.29,2012-01-03,598.2,2014-08-01
2.685258964143426,4.781572534749166,5.29,2012-01-03,588.5,2014-08-04
2.689243027888446,4.741915431754776,5.29,2012-01-03,581.76,2014-08-05
2.693227091633466,4.724895066809293,5.29,2012-01-03,581.16,2014-08-06
2.697211155378486,4.727164744302347,5.29,2012-01-03,585.84,2014-08-07
2.701195219123506,4.720301796370576,5.29,2012-01-03,588.02,2014-08-08
2.7051792828685257,4.654884390737322,5.29,2012-01-03,573.98,2014-08-11
2.7091633466135456,4.613945279901581,5.29,2012-01-03,566.69,2014-08-12
2.7131474103585655,4.533960480636421,5.29,2012-01-03,548.81,2014-08-13
2.7171314741035855,4.365284731306172,5.29,2012-01-03,507.99,2014-08-14
2.7211155378486054,4.321990156807228,5.29,2012-01-03,500.25,2014-08-15
2.7250996015936253,4.209933279476646,5.29,2012-01-03,475.22,2014-08-18
2.729083665338645,4.26382407591743,5.29,2012-01-03,491.98,2014-08-19
2.733067729083665,4.344962885548888,5.29,2012-01-03,516.39,2014-08-20
2.737051792828685,4.342821144165899,5.29,2012-01-03,519.28,2014-08-21
2.741035856573705,4.312437055535739,5.29,2012-01-03,514.65,2014-08-22
2.745019920318725,4.258674305633347,5.29,2012-01-03,503.82,2014-08-25
2.749003984063745,4.277539025654213,5.29,2012-01-03,512.18,2014-08-26
2.752988047808765,4.26369184440965,5.29,2012-01-03,511.87,2014-08-27
2.756972111553785,4.229151477522248,5.29,2012-01-03,506.0,2014-08-28
2.760956175298805,4.2289808929471295,5.29,2012-01-03,509.3,2014-08-29
2.764940239043825,4.0848512195228235,5.29,2012-01-03,474.54,2014-09-01
2.768924302788845,4.072812391526625,5.29,2012-01-03,474.5,2014-09-02
2.7729083665338647,4.062490122889557,5.29,2012-01-03,474.89,2014-09-03
2.7768924302788847,4.098352339732446,5.29,2012-01-03,487.43,2014-09-04
2.7808764940239046,4.0495302300300535,5.29,2012-01-03,477.65,2014-09-05
2.7848605577689245,4.002325194132926,5.29,2012-01-03,468.33,2014-09-08
2.7888446215139444,4.009381166356165,5.29,2012-01-03,473.2,2014-09-09
2.7928286852589643,4.0105954651277615,5.29,2012-01-03,476.57,2014-09-10
2.7968127490039842,3.9965919777853998,5.29,2012-01-03,475.9,2014-09-11
2.800796812749004,3.980379304404088,5.29,2012-01-03,474.62,2014-09-12
2.804780876494024,3.9497431585005662,5.29,2012-01-03,469.47,2014-09-15
2.808764940239044,3.910481583463487,5.29,2012-01-03,462.02,2014-09-16
2.812749003984064,3.8885724768501717,4.88,2012-02-28,423.561005,2014-11-12
2.816733067729084,3.866033468397565,4.88,2012-02-28,420.734985,2014-11-13
2.8207171314741037,3.8421961482535325,4.95,2012-02-24,423.561005,2014-11-12
2.8247011952191237,3.8199985925331434,4.95,2012-02-24,420.734985,2014-11-13
2.8286852589641436,3.982015397848648,4.51,2012-02-22,423.561005,2014-11-12
2.8326693227091635,3.9590424321784257,4.51,2012-02-22,420.734985,2014-11-13
2.8366533864541834,3.9870185925684414,4.44,2012-02-20,423.561005,2014-11-12
2.8406374501992033,3.964079924409523,4.44,2012-02-20,420.734985,2014-11-13
2.8446215139442232,3.9373968347473696,4.51,2012-02-16,423.561005,2014-11-12
2.848605577689243,3.914818528699241,4.51,2012-02-16,420.734985,2014-11-13
2.852589641434263,3.8370824911379655,4.69,2012-02-15,420.734985,2014-11-13
2.856573705179283,3.7564160367975115,4.89,2012-02-14,420.734985,2014-11-13
2.860557768924303,3.6980180051694447,4.51,2012-02-22,376.901001,2014-11-24
2.864541832669323,3.7037358279118733,4.51,2012-02-16,380.554993,2014-11-19
2.8685258964143427,3.703450327093816,4.44,2012-02-20,376.901001,2014-11-24
2.8725099601593627,3.6866193888877845,4.44,2012-02-20,375.347992,2014-11-25
2.8764940239043826,3.657921422815173,4.51,2012-02-16,376.901001,2014-11-24
2.8804780876494025,3.6580347913456004,4.51,2012-02-22,379.244995,2014-12-01
2.8844621513944224,3.6614397703713033,4.44,2012-02-20,376.446991,2014-11-28
2.8884462151394423,3.6634936691268205,4.44,2012-02-20,379.244995,2014-12-01
2.8924302788844622,3.662379483281141,4.44,2012-02-20,381.315002,2014-12-02
2.896414342629482,3.6258115918774836,4.44,2012-02-20,375.01001,2014-12-03
2.900398406374502,3.617729571552201,4.51,2012-02-16,381.315002,2014-12-02
2.904382470119522,3.6142006513131033,4.44,2012-02-20,376.854004,2014-12-05
2.908366533864542,3.549358120301065,4.51,2012-02-16,369.604004,2014-12-04
2.912350597609562,3.5703224953610784,4.51,2012-02-16,376.854004,2014-12-05
2.9163346613545817,3.509512754684338,236.425995,2015-02-26,19114.199219,2017-12-18
2.9203187250996017,3.493471303800118,237.470001,2015-02-25,19114.199219,2017-12-18
2.9243027888446216,3.476142184971178,238.735001,2015-02-24,19114.199219,2017-12-18
2.9282868525896415,3.4793864708892634,221.764008,2015-02-12,17899.699219,2017-12-07
2.9322709163346614,3.488138520948966,219.184998,2015-02-11,17899.699219,2017-12-07
2.9362549800796813,3.474461992840329,219.839005,2015-02-10,17899.699219,2017-12-07
2.9402390438247012,3.463515980082521,220.110001,2015-02-09,17899.699219,2017-12-07
2.944223107569721,3.43976661910545,222.266006,2015-02-06,17899.699219,2017-12-07
2.948207171314741,3.4662403096150554,217.110992,2015-02-05,17899.699219,2017-12-07
2.952191235059761,3.4341219862933627,235.427002,2015-02-13,19114.199219,2017-12-18
2.956175298804781,3.5156399648195418,221.764008,2015-02-12,19114.199219,2017-12-18
2.960159362549801,3.5243305607894113,219.184998,2015-02-11,19114.199219,2017-12-18
2.9641434262948207,3.510624571645696,219.839005,2015-02-10,19114.199219,2017-12-18
2.9681274900398407,3.499645029571063,220.110001,2015-02-09,19114.199219,2017-12-18
2.9721115537848606,3.475879124726827,222.266006,2015-02-06,19114.199219,2017-12-18
2.9760956175298805,3.5022684878757246,217.110992,2015-02-05,19114.199219,2017-12-18
2.9800796812749004,3.4275258694186626,226.852997,2015-02-04,19114.199219,2017-12-18
2.9840637450199203,3.416033945678036,227.268005,2015-02-03,19114.199219,2017-12-18
2.9880478087649402,3.338367183654018,238.229004,2015-02-02,19114.199219,2017-12-18
2.99203187250996,3.404067962540535,226.425003,2015-01-30,19114.199219,2017-12-18
2.99601593625498,3.4004089580002317,211.315002,2015-01-20,17899.699219,2017-12-07
3.0,3.3674645200503335,214.860992,2015-01-19,17899.699219,2017-12-07
3.00398406374502,3.4055965093710467,208.097,2015-01-16,17899.699219,2017-12-07
3.00796812749004,3.384748593728073,209.843994,2015-01-15,17899.699219,2017-12-07
3.0119521912350598,3.621076125418057,178.102997,2015-01-14,17899.699219,2017-12-07
3.0159362549800797,3.495152409084856,178.102997,2015-01-14,16569.400391,2017-12-08
3.0199203187250996,3.5189465090894068,178.102997,2015-01-14,16936.800781,2017-12-11
3.0239043824701195,3.551728113051606,178.102997,2015-01-14,17415.400391,2017-12-12
3.0278884462151394,3.454157228845842,178.102997,2015-01-14,16408.199219,2017-12-13
3.0318725099601593,3.459300553949957,178.102997,2015-01-14,16564.0,2017-12-14
3.0358565737051793,3.54945854347876,178.102997,2015-01-14,17706.900391,2017-12-15
3.039840637450199,3.6561125163398183,178.102997,2015-01-14,19114.199219,2017-12-18
3.043824701195219,3.5373118664589773,178.102997,2015-01-14,17776.699219,2017-12-19
3.047808764940239,3.429882944770492,178.102997,2015-01-14,16624.599609,2017-12-20
3.051792828685259,3.348453229743554,178.102997,2015-01-14,15802.900391,2017-12-21
3.055776892430279,3.154976245946692,178.102997,2015-01-14,13831.799805,2017-12-22
3.0597609561752988,3.1662770238895845,178.102997,2015-01-14,14026.599609,2017-12-25
3.0637450199203187,3.3499377760841282,178.102997,2015-01-14,16099.799805,2017-12-26
3.0677290836653386,3.318543865423817,178.102997,2015-01-14,15838.5,2017-12-27
3.0717131474103585,3.1982117853420684,178.102997,2015-01-14,14606.5,2017-12-28
3.0756972111553784,3.195047712798213,178.102997,2015-01-14,14656.200195,2017-12-29
3.0796812749003983,3.1904189397014493,211.315002,2015-01-20,17429.5,2018-01-05
3.0836653386454183,3.2094479912187577,178.102997,2015-01-14,14982.099609,2018-01-02
3.087649402390438,3.2214331338427176,178.102997,2015-01-14,15201.0,2018-01-03
3.091633466135458,3.2489962657762126,178.102997,2015-01-14,15599.200195,2018-01-04
3.095617529880478,3.3958465250185537,178.102997,2015-01-14,17429.5,2018-01-05
3.099601593625498,3.195299841842518,178.102997,2015-01-14,15170.099609,2018-01-08
3.103585657370518,3.135798389287814,178.102997,2015-01-14,14595.400391,2018-01-09
3.1075697211155378,3.1623759834901257,178.102997,2015-01-14,14973.299805,2018-01-10
3.1115537848605577,3.0097191310205966,178.102997,2015-01-14,13405.799805,2018-01-11
3.1155378486055776,3.056906599379074,178.102997,2015-01-14,13980.599609,2018-01-12
3.1195219123505975,3.0346674211392903,178.102997,2015-01-14,13819.799805,2018-01-15
3.1235059760956174,2.7963885405632887,178.102997,2015-01-14,11490.5,2018-01-16
3.1274900398406373,2.7578143958269536,178.102997,2015-01-14,11188.599609,2018-01-17
3.1314741035856573,2.781882379118268,178.102997,2015-01-14,11474.900391,2018-01-18
3.135458167330677,2.7893451583247177,178.102997,2015-01-14,11607.400391,2018-01-19
3.139442231075697,2.720887683017228,4.79,2012-03-02,296.378998,2015-03-11
3.143426294820717,2.7258733208972985,4.51,2012-02-22,281.701996,2015-03-03
3.147410358565737,2.7444410608349155,178.102997,2015-01-14,11359.400391,2018-01-24
3.151394422310757,2.7319816633939595,4.44,2012-02-20,281.701996,2015-03-03
3.1553784860557768,2.7122916476667345,178.102997,2015-01-14,11171.400391,2018-01-26
3.1593625498007967,2.7337997304614854,4.51,2012-02-22,289.606995,2015-03-09
3.1633466135458166,2.736347822127779,4.51,2012-02-22,291.76001,2015-03-10
3.1673306772908365,2.7487026735450955,4.51,2012-02-22,296.378998,2015-03-11
3.1713147410358564,2.7424084311113477,4.44,2012-02-20,291.76001,2015-03-10
3.1752988047808763,2.7547445825606265,4.44,2012-02-20,296.378998,2015-03-11
3.1792828685258963,2.7404499579291017,4.44,2012-02-20,294.354004,2015-03-12
3.183266932270916,2.7239856578255988,4.51,2012-02-16,296.378998,2015-03-11
3.187250996015936,2.7131227142581884,4.44,2012-02-20,290.592987,2015-03-16
3.191235059760956,2.6865838778646256,4.44,2012-02-20,285.505005,2015-03-17
3.195219123505976,2.6829204505604007,4.51,2012-02-16,290.592987,2015-03-16
3.199203187250996,2.656699997917879,4.51,2012-02-16,285.505005,2015-03-17
3.2031872509960158,2.606474888256985,4.69,2012-02-15,285.505005,2015-03-17
3.2071713147410357,2.5859355406929265,4.44,2012-02-20,266.73999,2015-03-23
3.2111553784860556,2.5419644939831163,4.51,2012-02-16,261.748993,2015-03-20
3.2151394422310755,2.557255050600562,4.51,2012-02-16,266.73999,2015-03-23
3.2191235059760954,2.6225250296851974,178.102997,2015-01-14,11225.299805,2018-02-19
3.2231075697211153,2.6345028431368958,178.102997,2015-01-14,11403.700195,2018-02-20
3.2270916334661353,2.5568086745690723,178.102997,2015-01-14,10690.400391,2018-02-21
3.231075697211155,2.479162692076091,178.102997,2015-01-14,10005.0,2018-02-22
3.235059760956175,2.5052845489077664,178.102997,2015-01-14,10301.099609,2018-02-23
3.239043824701195,2.506746922634832,178.102997,2015-01-14,10366.700195,2018-02-26
3.243027888446215,2.538284901814169,178.102997,2015-01-14,10725.599609,2018-02-27
3.247011952191235,2.4992033283939024,178.102997,2015-01-14,10397.900391,2018-02-28
3.250996015936255,2.5499808098918666,178.102997,2015-01-14,10951.0,2018-03-01
3.254980079681275,2.5578866514463408,178.102997,2015-01-14,11086.400391,2018-03-02
3.258964143426295,2.5995322051135807,178.102997,2015-01-14,11573.299805,2018-03-05
3.262948207171315,2.5165318780704085,178.102997,2015-01-14,10779.900391,2018-03-06
3.266932270916335,2.456281386425654,5.08,2012-05-21,292.053986,2015-07-13
3.270916334661355,2.4531439023479864,5.07,2012-05-18,292.053986,2015-07-13
3.2749003984063747,2.4583920726208426,5.02,2012-05-17,292.053986,2015-07-13
3.2788844621513946,2.4489969508271288,5.04,2012-05-16,292.053986,2015-07-13
3.2828685258964145,2.4627724977282095,4.95,2012-05-15,292.053986,2015-07-13
3.2868525896414345,2.4618245671974246,4.93,2012-05-14,292.053986,2015-07-13
3.2908366533864544,2.452374087729269,4.95,2012-05-11,292.053986,2015-07-13
3.2948207171314743,2.4642948393012216,4.87,2012-05-10,292.053986,2015-07-13
3.298804780876494,2.4425291642065856,4.87,2012-05-10,287.463989,2015-07-14
3.302788844621514,2.4314683056144215,4.87,2012-05-10,285.82901,2015-07-15
3.306772908366534,2.4235897224014935,5.03,2012-05-22,294.427002,2015-07-28
3.310756972111554,2.4083252262354793,5.08,2012-05-21,294.427002,2015-07-28
3.314741035856574,2.4127133554548084,5.02,2012-05-17,293.623993,2015-07-27
3.318725099601594,2.410493541893397,5.02,2012-05-17,294.427002,2015-07-28
3.3227091633466137,2.4170930143651757,4.95,2012-05-15,293.623993,2015-07-27
3.3266932270916336,2.4162231190119896,4.93,2012-05-14,293.623993,2015-07-27
3.3306772908366535,2.4140047962413016,4.93,2012-05-14,294.427002,2015-07-28
3.3346613545816735,2.4187400373742887,4.87,2012-05-10,293.623993,2015-07-27
3.3386454183266934,2.416522374113514,4.87,2012-05-10,294.427002,2015-07-28
3.3426294820717133,2.394658337538563,4.87,2012-05-10,289.589996,2015-07-29
3.346613545816733,2.383174229201829,4.87,2012-05-10,287.721985,2015-07-30
3.350597609561753,2.367469033797367,4.87,2012-05-10,284.649994,2015-07-31
3.354581673306773,2.3561312900347615,5.07,2012-05-04,294.427002,2015-07-28
3.358565737051793,2.359776298911355,4.87,2012-05-10,285.217987,2015-08-04
3.362549800796813,2.3636675111866636,4.97,2012-05-01,293.623993,2015-07-27
3.366533864541833,2.3615682475389193,4.97,2012-05-01,294.427002,2015-07-28
3.3705179282868527,2.3567426812340058,4.93,2012-04-13,292.053986,2015-07-13
3.3745019920318726,2.3519469152407826,4.93,2012-04-12,292.053986,2015-07-13
3.3784860557768925,2.34918152840023,4.92,2012-04-11,292.053986,2015-07-13
3.3824701195219125,2.368920861815164,4.8,2012-04-10,292.053986,2015-07-13
3.3864541832669324,2.3745286488453075,4.75,2012-04-09,292.053986,2015-07-13
3.3904382470119523,2.3540016951215357,4.75,2012-04-09,287.463989,2015-07-14
3.394422310756972,2.343617971899791,4.75,2012-04-09,285.82901,2015-07-15
3.398406374501992,2.3120266979305275,4.75,2012-04-09,278.088989,2015-07-16
3.402390438247012,2.3142687238707875,4.98,2012-04-17,293.623993,2015-07-27
3.406374501992032,2.3122817898725505,4.98,2012-04-17,294.427002,2015-07-28
3.410358565737052,2.3194970017959946,4.88,2012-03-30,292.053986,2015-07-13
3.414342629482072,2.3228532176034986,4.84,2012-03-29,292.053986,2015-07-13
3.4183266932270917,2.3136326512316,4.8,2012-04-10,288.278015,2015-07-24
3.4223107569721116,2.3268285090731093,4.8,2012-04-10,293.623993,2015-07-27
3.4262948207171315,2.3323505035286933,4.75,2012-04-09,293.623993,2015-07-27
3.4302788844621515,2.330345601480636,4.75,2012-04-09,294.427002,2015-07-28
3.4342629482071714,2.309698030654843,4.75,2012-04-09,289.589996,2015-07-29
3.4382470119521913,2.29889614260342,4.75,2012-04-09,287.721985,2015-07-30
3.442231075697211,2.300624384788658,4.79,2012-03-20,292.053986,2015-07-13
3.446215139442231,2.288126940907336,4.83,2012-03-19,292.053986,2015-07-13
